PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-14,20:39:00.24,1,1,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Fargas, Johneshwy",641561,Right,CHA_JAL1,Undefined,1,Top,0,0,0,Undefined,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,62cfcbc0-312d-11f0-a814-d5d8867cf44d,,,,,,,,,,,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:39:00.24,2025-05-14T20:39:00.2440000-05:00,2025-05-15T01:39:00.2440000Z,,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2025-05-14,20:39:01.24,1,2,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Fargas, Johneshwy",641561,Right,CHA_JAL1,Undefined,1,Top,0,0,1,Undefined,,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,8363f1e0-312d-11f0-a814-d5d8867cf44d,,,,,,,,,,,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:39:01.24,2025-05-14T20:39:01.2440000-05:00,2025-05-15T01:39:01.2440000Z,,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2025-05-14,20:39:02.24,1,3,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Fargas, Johneshwy",641561,Right,CHA_JAL1,Undefined,1,Top,0,1,1,Undefined,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,aba4f7d0-312d-11f0-a814-d5d8867cf44d,,,,,,,,,,,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:39:02.24,2025-05-14T20:39:02.2440000-05:00,2025-05-15T01:39:02.2440000Z,,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2025-05-14,20:39:03.24,1,4,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Fargas, Johneshwy",641561,Right,CHA_JAL1,Undefined,1,Top,0,1,2,Undefined,,InPlay,Undefined,GroundBall,Out,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,be20b7f0-312d-11f0-a814-d5d8867cf44d,,,,,,,,,,,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:39:03.24,2025-05-14T20:39:03.2440000-05:00,2025-05-15T01:39:03.2440000Z,,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2025-05-14,20:39:07.24,2,1,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Wielansky, Michael",681933,Right,CHA_JAL1,Undefined,1,Top,1,0,0,Undefined,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,b9f83290-319e-11f0-89db-39dc58748a44,,,,,,,,,,,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:39:07.24,2025-05-14T20:39:07.2440000-05:00,2025-05-15T01:39:07.2440000Z,,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2025-05-14,20:39:10.24,2,2,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Wielansky, Michael",681933,Right,CHA_JAL1,Undefined,1,Top,1,0,1,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.00767,0.402877,-3.958156,2661.911568,40.338514,7:15,6.06829,3.17717,5.838,-53.02365,-9.38012,-9.00934,2.02501,-1.25834,74.32226,-9.229984,-5.568975,0.475479,,,,,,,,,,,,3.56709,-4.54953,-2.8487,50,6.06982,8.371,-116.12474,-0.93758,4.89027,20.93219,-38.41121,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,6646a300-312d-11f0-a814-d5d8867cf44d,79.27257,,,5.68541,,,,,,,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:39:10.24,2025-05-14T20:39:10.2440000-05:00,2025-05-15T01:39:10.2440000Z,,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,ebdf3204-e3cc-4516-8579-42b1ddc7f79e,54.66601,-116.9628,10.4661,6.07657,0.60027,-19.2056,-3.17993,8.17521,2.44513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-14,20:39:21.88,2,3,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Wielansky, Michael",681933,Right,CHA_JAL1,Undefined,1,Top,1,1,1,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.59089,0.371743,-2.139635,2636.402299,34.828583,7:15,6.01274,3.39828,5.84511,-52.79684,-9.05378,-7.12556,1.95872,0.81517,74.18083,-9.234948,-3.41892,0.476021,,,,,,,,,,,,3.13819,-4.4537,-3.21975,50,6.01139,4.58475,-115.77218,-0.97359,4.29627,19.85133,-38.2713,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,6d32f1f0-312d-11f0-a814-d5d8867cf44d,79.18237,,,5.41006,,,,,,,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:39:21.88,2025-05-14T20:39:21.8820000-05:00,2025-05-15T01:39:21.8820000Z,,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,78e5d239-7645-4049-a43e-315ce886584b,54.65968,-116.56844,9.92567,6.01965,0.5615,-19.13565,-3.40019,4.41242,2.14814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-14,20:39:36.61,2,4,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Wielansky, Michael",681933,Right,CHA_JAL1,Undefined,1,Top,1,2,1,Undefined,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,89.95999,-1.11968,-3.528877,2320.577124,225.022368,1:30,5.9163,3.26101,6.34576,-22.94048,10.48855,9.61611,2.97176,0.80963,83.66287,-5.405221,-1.792193,0.416134,73.96443,64.482744,9.815407,,108.9166,111.73811,15.40037,154.80551,69.92309,8.196234,5.581611,-5.86492,6.00654,-3.00893,50,5.82373,7.69879,-130.78201,-3.27018,-10.33765,23.00304,-21.58676,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,75f0cc90-312d-11f0-a814-d5d8867cf44d,90.57766,126.3592,,6.29711,,,,2.26129,3.57885,-1.28854,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:39:36.61,2025-05-14T20:39:36.6180000-05:00,2025-05-15T01:39:36.6180000Z,Popup,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,fd3e1558-80a2-424f-8242-f6822d5fc3a5,54.15713,-131.51116,11.50152,5.91655,-2.58592,-10.79338,-3.25816,8.02648,-5.16883,178.653079,2.2711,45.87221,-9.92737,1.86695,0.21277,-0.22337,0.05779,-0.00693,0.00032,3.57128,98.01402,-24.00592,2.88676,-0.70467,0.13371,-0.01641,0.00093,-1E-05,-1.28687,7.93692,-2.07175,0.43793,0.01336,-0.03582,0.00997,-0.00124,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
9,2025-05-14,20:40:12.18,3,1,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Smith, Dwight",596105,Left,CHA_JAL1,Undefined,1,Top,2,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.81103,1.515173,-1.281781,2490.411961,55.400877,7:45,6.4323,3.08532,5.74225,-53.46231,-7.64122,-12.83442,3.38859,0.82211,72.51792,-8.217795,-3.580348,0.487196,,,,,,,,,,,,6.25622,-3.92508,-2.97062,50,6.52514,3.00258,-113.20824,1.25494,8.21308,18.42651,-37.32685,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,8b142d10-312d-11f0-a814-d5d8867cf44d,77.366,,,5.29311,,,,,,,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:40:12.18,2025-05-14T20:40:12.1800000-05:00,2025-05-15T01:40:12.1800000Z,,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,0df315a3-6f51-4801-9fce-731d2dde02d7,54.76264,-113.9808,9.21325,6.43972,2.81993,-18.66342,-3.08929,2.65823,4.10654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-14,20:40:27.09,3,2,"De La Cruz, Oscar",642601,Right,GEN_MEX,"Smith, Dwight",596105,Left,CHA_JAL1,Undefined,1,Top,2,0,1,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.94886,0.258876,-1.76049,2700.495683,50.176403,7:45,6.45471,3.13797,5.08218,-55.29353,-9.44571,-12.85312,2.09107,0.40686,73.5171,-9.656469,-4.036541,0.487338,,,,,,,,,,,,6.01004,-4.50091,-2.96044,50,6.43473,4.03547,-114.72674,-1.47551,8.06317,19.9124,-38.21253,GEN_MEX,CHA_JAL1,FransicoVilla,Independent,MEX,20250514-FransicoVilla-1,940dd830-312d-11f0-a814-d5d8867cf44d,77.34345,,,5.43176,,,,,,,6e15906e-c00f-4e8f-9c96-b382c0478d67,2025-05-15,01:40:27.09,2025-05-14T20:40:27.0920000-05:00,2025-05-15T01:40:27.0920000Z,,v3,4444,6304,809321,"Garzon, Carlos",604996,Right,GEN_MEX,583c0973-2a7b-4ea0-a163-717cd458cdee,55.42292,-115.66413,9.9562,6.46185,0.32338,-19.10627,-3.14148,3.65589,4.03158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
