PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-30,20:31:00.67,1,1,"Leyva, Elian",673140,Right,CHA_JAL1,"Martin, Rudy",657675,Left,TOR_TIJ,Undefined,1,Top,0,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.37036,-1.82394,-1.576591,1994.864652,215.399889,1:15,5.84032,1.49598,6.3513,-20.08989,12.85654,8.54335,2.48613,0.7564,84.3635,-5.585457,-0.029631,0.413119,,,,,,,,,,,,-4.81185,7.38693,-1.38551,50,5.69826,3.28843,-131.55204,-4.79839,-8.61128,22.35353,-18.95439,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,f08f7cb0-262b-11f0-8131-e3f1037c312c,91.23864,,,6.00686,,,,,,,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:31:00.67,2025-04-30T20:31:00.6701568-05:00,2025-05-01T01:31:00.6701568Z,,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,c5c04a16-962d-4cc4-82c2-a06d390319fc,54.14877,-132.25512,11.17676,5.83981,-4.20221,-9.4772,-1.49321,3.55928,-4.30564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-04-30,20:31:15.78,1,2,"Leyva, Elian",673140,Right,CHA_JAL1,"Martin, Rudy",657675,Left,TOR_TIJ,Undefined,1,Top,0,0,1,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.61266,-2.15421,-2.183272,1712.698704,242.774799,2:00,5.71043,1.48273,6.10651,-27.06895,7.49524,12.9045,1.46026,0.53821,83.04425,-7.142506,0.143803,0.423141,,,,,,,,,,,,-7.18457,4.60981,-1.32189,50,5.53032,4.4137,-128.93374,-5.74548,-12.37081,21.0544,-24.23659,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,f9918c40-262b-11f0-8131-e3f1037c312c,89.07782,,,5.56841,,,,,,,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:31:15.78,2025-04-30T20:31:15.7841408-05:00,2025-05-01T01:31:15.7841408Z,,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,bc8c842e-24ae-4e75-9777-8a20bece2b48,54.39493,-129.64943,10.5272,5.71162,-4.92162,-12.11829,-1.47907,4.83422,-6.18541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-04-30,20:31:32.59,1,3,"Leyva, Elian",673140,Right,CHA_JAL1,"Martin, Rudy",657675,Left,TOR_TIJ,Undefined,1,Top,0,0,2,Undefined,Changeup,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,81.04378,-0.231376,-2.872472,1536.21621,249.264023,2:15,5.57316,1.41067,6.07297,-35.93285,5.77788,12.25119,2.3644,-0.22854,75.29374,-6.866586,-0.667178,0.464831,,,,,,,,,,,,-7.0004,3.40717,-1.19463,50,5.53601,5.459,-117.82447,-1.5863,-9.97979,19.42622,-27.3168,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,03806cd0-262c-11f0-8131-e3f1037c312c,81.08843,,,5.75004,,,,,,,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:31:32.59,2025-04-30T20:31:32.5970000-05:00,2025-05-01T01:31:32.5970000Z,,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,3ddd80c2-3a9b-4f60-a180-c575df78039e,54.42669,-118.55207,9.71311,5.57627,-0.56316,-13.6584,-1.4061,5.83279,-4.9899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.63677,2.724202,1.725594,0.998608,-1.24011,2.03597,0.25691,-1.20263,5.81134,-3.99762,78.23503,10.04249,-46.77167,-1.14839,84.22553,-4.71265,5.86623,18.78917,-14.5996,-4.05701,-47.064,4.26797,High,High,High,,,High,High,High
4,2025-04-30,20:32:05.93,2,1,"Leyva, Elian",673140,Right,CHA_JAL1,"Rodriguez, Isaac",665455,Right,TOR_TIJ,Undefined,1,Top,1,0,0,Undefined,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.59472,-1.320051,-1.963989,1956.014572,198.879577,12:45,5.86621,1.19394,6.56595,-19.57277,13.77808,4.41276,3.02413,-0.23943,83.32951,-5.01471,-1.162236,0.415647,76.3237,64.941062,77.776459,,,,,,49.56998,,,-2.79063,7.84685,-1.06067,50,5.7668,4.31058,-130.42985,-3.55961,-4.88968,23.02549,-18.42504,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,176cfb00-262c-11f0-8131-e3f1037c312c,90.68371,96.02418,,6.26521,,,,1.65068,3.21207,-0.58066,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:32:05.93,2025-04-30T20:32:05.9323904-05:00,2025-05-01T01:32:05.9323904Z,,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,c757322a-98c8-42e1-b769-a69675bee241,53.93442,-131.12258,11.51274,5.86555,-3.00529,-9.21252,-1.19257,4.45769,-2.44484,,1.6507,10.03561,-11.08242,3.70911,-0.81214,0.52309,-0.61682,0.34902,-0.07313,3.21207,101.40513,-26.82059,3.06758,-0.59814,0.09944,0.03202,-0.03702,0.00922,-0.58065,46.33704,-8.59733,2.08376,-0.39699,0.20334,-0.20844,0.11276,-0.02318,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
5,2025-04-30,20:32:29.41,2,2,"Leyva, Elian",673140,Right,CHA_JAL1,"Rodriguez, Isaac",665455,Right,TOR_TIJ,Undefined,1,Top,1,0,1,Undefined,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,86.77306,-1.942637,-2.065863,1878.442373,215.815758,1:15,5.71424,1.27937,6.23075,-23.87052,12.37583,8.19201,1.931,0.05535,80.39123,-6.402272,-0.586074,0.433315,90.34857,-5.154292,-32.940389,,,,,25.52418,25.52418,-30.010222,0.18029,-4.79855,7.22953,-1.12929,50,5.55711,4.24232,-126.15771,-5.00083,-7.82029,22.96889,-20.39198,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,25731180-262c-11f0-8131-e3f1037c312c,86.98626,2.1491,,6.38182,,,,2.10736,2.1491,0.18928,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:32:29.41,2025-04-30T20:32:29.4190592-05:00,2025-05-01T01:32:29.4190592Z,GroundBall,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,56e1dfb7-117c-4c14-9ba8-36125fc09017,54.2692,-126.9326,11.48445,5.71422,-4.31287,-10.19599,-1.27686,4.50615,-3.91014,,2.10313,110.90422,,,,,,,,2.14955,-11.9202,,,,,,,,0.19202,-71.85811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
6,2025-04-30,20:33:07.93,3,1,"Leyva, Elian",673140,Right,CHA_JAL1,"Rutherford, Blake",666164,Left,TOR_TIJ,Undefined,1,Top,2,0,0,Undefined,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.70641,-2.106347,-1.338353,1775.975788,245.926892,2:15,5.75962,1.23225,6.26362,-28.78171,5.86193,10.94575,1.41774,0.91024,82.30546,-7.437387,0.643002,0.423626,,,,,,,,,,,,-6.05485,3.86732,-1.13844,50,5.58934,2.59143,-129.01512,-5.675,-10.31078,24.24389,-25.58839,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,3c6b0af0-262c-11f0-8131-e3f1037c312c,88.97565,,,6.40094,,,,,,,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:33:07.93,2025-04-30T20:33:07.9365120-05:00,2025-05-01T01:33:07.9365120Z,,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,4fb05ecd-5f7c-41c7-94d2-41f2840ae84f,54.23656,-129.80879,12.12195,5.76141,-4.83731,-12.79419,-1.2288,2.92897,-5.15539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-04-30,20:33:24.03,3,2,"Leyva, Elian",673140,Right,CHA_JAL1,"Rutherford, Blake",666164,Left,TOR_TIJ,Undefined,1,Top,2,0,1,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.54434,0.055683,-1.023063,2011.790085,188.508783,12:15,5.89841,1.27272,6.57166,-20.7258,12.66481,1.76323,4.22231,0.48182,83.06446,-3.860844,-0.702549,0.415895,,,,,,,,,,,,-1.1602,6.93158,-1.20312,50,5.89318,2.26075,-130.39372,-0.46245,-2.02987,23.2575,-20.04683,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,45e61b10-262c-11f0-8131-e3f1037c312c,90.62976,,,6.47988,,,,,,,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:33:24.03,2025-04-30T20:33:24.0399872-05:00,2025-05-01T01:33:24.0399872Z,,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,26faeda6-c698-4668-918b-44629961d67c,53.92651,-131.0922,11.62875,5.89802,0.1396,-10.02342,-1.27193,2.32171,-1.01493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-04-30,20:33:47.10,3,3,"Leyva, Elian",673140,Right,CHA_JAL1,"Rutherford, Blake",666164,Left,TOR_TIJ,Undefined,1,Top,2,0,2,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.96088,-1.655292,-1.366053,1528.712787,247.328078,2:15,5.54903,1.4562,6.17171,-35.2662,5.21292,9.93308,1.08053,1.02206,76.60851,-8.148824,0.429304,0.457917,,,,,,,,,,,,-5.50898,3.39894,-1.358,50,5.40545,2.49085,-119.28603,-4.5264,-8.06734,19.43166,-27.19669,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,53c4d370-262c-11f0-8131-e3f1037c312c,82.31278,,,5.35237,,,,,,,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:33:47.10,2025-04-30T20:33:47.1005696-05:00,2025-05-01T01:33:47.1005696Z,,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,dc9b4396-3cce-40be-baeb-e774b56616f1,54.3293,-119.9892,9.71583,5.55144,-3.54224,-13.59834,-1.45342,2.78278,-4.03367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-04-30,20:34:01.70,3,4,"Leyva, Elian",673140,Right,CHA_JAL1,"Rutherford, Blake",666164,Left,TOR_TIJ,Undefined,1,Top,2,1,2,Undefined,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,,89.9576,-2.19942,-1.630789,2083.487877,207.211673,1:00,5.73709,1.24594,6.65431,-21.69178,11.41182,5.40138,1.91482,0.20322,83.5234,-6.280333,-0.646948,0.414104,94.55413,20.111562,-5.807523,3153.148248,108.66849,34.27946,-17.06265,338.36725,335.54353,-14.730751,3.702588,-3.25925,6.84571,-1.13836,50,5.58009,3.52836,-130.89478,-5.6501,-5.72975,24.18861,-20.13929,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,5c771550-262c-11f0-8131-e3f1037c312c,91.02176,42.80561,,6.43419,,,,1.24024,1.933,-0.19837,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:34:01.70,2025-04-30T20:34:01.7093632-05:00,2025-05-01T01:34:01.7093632Z,LineDrive,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,d8dfd827-346f-4d15-8900-4464c97d49d5,53.84561,-131.60351,12.0943,5.737,-5.06001,-10.06965,-1.2442,3.69625,-2.86488,135.661232,1.2397,129.56991,-20.08551,4.35254,-1.03502,0.2938,-0.07866,0.01314,-0.0009,1.9336,47.66924,-14.47452,0.14723,0.26096,-0.16123,0.05613,-0.00943,0.00059,-0.19823,-13.18436,-6.60341,2.12395,-0.45499,0.05935,-0.00495,0.00033,-2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
10,2025-04-30,20:35:00.42,4,1,"Leyva, Elian",673140,Right,CHA_JAL1,"Perez, Hernan",541650,Right,TOR_TIJ,Undefined,1,Top,2,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,88.43459,-2.915869,-2.037498,1799.50907,215.387028,1:15,5.75109,1.39126,6.25538,-21.36005,13.44528,8.86969,1.27828,0.25079,82.20439,-6.905251,-0.434365,0.424614,,,,,,,,,,,,-5.08658,7.98615,-1.24422,50,5.52375,4.2245,-128.50556,-7.19229,-8.63444,22.85159,-18.61761,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250430-Panamericano-1,7f816b90-262c-11f0-8131-e3f1037c312c,88.7687,,,6.2302,,,,,,,6b182e93-d6a2-4bc7-ad9b-8fa53e538798,2025-05-01,01:35:00.42,2025-04-30T20:35:00.4296704-05:00,2025-05-01T01:35:00.4296704Z,,v3,6304,5010,809138,"Mendivil, Carlos",641104,Right,CHA_JAL1,118ce685-6cae-4654-b605-3c10c3411d40,54.24361,-129.25798,11.42579,5.75048,-6.57928,-9.3088,-1.388,4.5088,-4.31722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
