PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-16,20:30:27.83,1,1,"Vera, Eduardo",622747,Right,CHA_JAL1,"Bottcher, Matt",679296,Left,DOR_CHI,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.01319,-0.266085,-1.433076,2433.746189,222.356734,1:30,6.18647,1.0466,5.51404,-20.32088,13.34036,11.34524,4.24417,0.65175,84.3778,-4.035027,0.588639,0.417577,,,,,,,,,,,,-6.05217,7.08764,-0.92947,50,6.14963,2.80267,-132.35141,-1.32902,-10.91649,23.77485,-19.38986,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,83dae060-32be-11f0-a4b5-79bd167f82dc,90.26467,,,6.6354,,,,,,,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:30:27.83,2025-05-16T20:30:27.8383616-05:00,2025-05-17T01:30:27.8383616Z,,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,c29170a9-656f-431c-9ab5-493d96dd2590,54.98487,-133.24386,11.88742,6.18585,-0.60118,-9.69493,-1.04237,3.21245,-5.45824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-16,20:30:38.30,1,2,"Vera, Eduardo",622747,Right,CHA_JAL1,"Bottcher, Matt",679296,Left,DOR_CHI,Undefined,1,Top,0,1,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.03901,-1.066006,-2.985041,2506.239374,211.305576,1:00,6.21148,0.89891,5.45453,-16.57332,16.4393,9.46347,3.83101,-1.10929,85.4047,-4.156707,-1.303505,0.413534,,,,,,,,,,,,-5.43528,8.80556,-0.64216,50,6.10602,6.54065,-133.69168,-3.05511,-10.02263,23.72786,-15.9366,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,8a230010-32be-11f0-a4b5-79bd167f82dc,91.14709,,,6.63431,,,,,,,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:30:38.30,2025-05-16T20:30:38.3077376-05:00,2025-05-17T01:30:38.3077376Z,,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,4f2a274f-e1c0-4312-addf-f9ec897f8363,55.04442,-134.58399,11.86393,6.20965,-2.45579,-7.9683,-0.89521,6.91757,-5.01132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-16,20:30:50.64,1,3,"Vera, Eduardo",622747,Right,CHA_JAL1,"Bottcher, Matt",679296,Left,DOR_CHI,Undefined,1,Top,0,2,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.0838,-1.934565,-2.55397,2510.36981,231.12353,1:45,6.12387,1.00905,5.28901,-21.46883,12.56339,14.41024,2.51578,-0.18983,84.42021,-5.883726,0.002279,0.419872,,,,,,,,,,,,-7.84158,7.05111,-0.78736,50,5.93189,5.24276,-132.24954,-5.2641,-14.0961,24.23891,-19.4989,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,91959600-32be-11f0-a4b5-79bd167f82dc,89.77134,,,6.6636,,,,,,,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:30:50.64,2025-05-16T20:30:50.6418176-05:00,2025-05-17T01:30:50.6418176Z,,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,03966fb4-67c6-4b71-9e08-0f2010dca33f,55.21075,-133.20115,12.11946,6.12353,-4.49858,-9.74945,-1.00406,5.79617,-7.04805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-16,20:31:02.68,1,4,"Vera, Eduardo",622747,Right,CHA_JAL1,"Bottcher, Matt",679296,Left,DOR_CHI,Undefined,1,Top,0,2,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.55323,-0.824874,-1.782882,2440.473604,212.254674,1:00,6.13138,0.88251,5.25597,-18.22029,16.00017,9.54288,3.83758,0.00208,84.26551,-4.196865,-0.091005,0.421031,,,,,,,,,,,,-5.15969,8.4717,-0.72638,50,6.04238,3.66147,-131.65574,-2.54234,-9.25042,22.3282,-16.98577,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,98a72030-32be-11f0-a4b5-79bd167f82dc,89.52411,,,6.28773,,,,,,,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:31:02.68,2025-05-16T20:31:02.6895360-05:00,2025-05-17T01:31:02.6895360Z,,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,6bf20253-41e4-46b3-8e48-79bc4f4c5cc7,55.24311,-132.54196,11.1641,6.12991,-1.86816,-8.49288,-0.87899,4.02863,-4.62521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-16,20:31:17.83,1,5,"Vera, Eduardo",622747,Right,CHA_JAL1,"Bottcher, Matt",679296,Left,DOR_CHI,Undefined,1,Top,0,3,1,Undefined,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,91.02252,-0.754912,-1.26682,2550.394979,231.147687,1:45,6.12656,0.87543,5.5737,-20.4067,13.1645,15.23296,3.72068,0.96141,84.47059,-4.538747,1.451373,0.417018,,,,,,,,,,,,-7.99095,7.12705,-0.77646,50,6.04813,2.24992,-132.3901,-2.45702,-14.42155,23.7968,-19.31162,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,a1aadd70-32be-11f0-a4b5-79bd167f82dc,90.38566,,,6.55193,,,,,,,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:31:17.83,2025-05-16T20:31:17.8306048-05:00,2025-05-17T01:31:17.8306048Z,,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,8ae45e75-cad0-4eeb-9b78-9f81135d7d09,54.92575,-133.27254,11.8984,6.12596,-1.7409,-9.65581,-0.86981,2.78471,-7.21077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-16,20:31:52.51,2,1,"Vera, Eduardo",622747,Right,CHA_JAL1,"Pina, Leobaldo",600951,Right,DOR_CHI,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.08688,0.560535,-1.631833,2533.481937,217.641876,1:15,6.05789,1.13134,5.42177,-16.76977,17.10304,12.46453,5.18567,0.64115,83.96527,-2.585619,0.584557,0.418887,,,,,,,,,,,,-6.63804,8.75347,-0.99528,50,6.09609,3.19833,-132.35838,0.73982,-11.92541,24.88298,-16.44824,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,b6547a10-32be-11f0-a4b5-79bd167f82dc,89.98229,,,7.1216,,,,,,,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:31:52.51,2025-05-16T20:31:52.5133824-05:00,2025-05-17T01:31:52.5133824Z,,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,b8f2ee50-0d57-42ce-8313-372e802442e0,55.07618,-133.30927,12.44149,6.05581,1.36838,-8.22412,-1.12621,3.65406,-5.9627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-16,20:32:14.75,2,2,"Vera, Eduardo",622747,Right,CHA_JAL1,"Pina, Leobaldo",600951,Right,DOR_CHI,Undefined,1,Top,0,1,0,Undefined,Changeup,InPlay,Undefined,FlyBall,Out,1,0,,82.40022,-0.529539,-2.086971,1573.970527,238.807997,2:00,6.13546,0.87464,6.0072,-32.76935,7.77898,10.94945,2.91375,-0.14724,76.2895,-6.593892,-0.117022,0.458308,93.95183,41.538714,-12.60237,4543.495726,107.45847,83.54688,-23.50778,359.52844,349.91139,-12.580076,5.548414,-6.21162,4.46914,-0.71693,50,6.07563,3.96198,-119.82284,-2.12696,-9.11997,21.00977,-25.61237,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,c3b5c510-32be-11f0-a4b5-79bd167f82dc,82.24253,113.52137,,6.11072,,,,2.84725,1.91195,-0.07359,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:32:14.75,2025-05-16T20:32:14.7553792-05:00,2025-05-17T01:32:14.7553792Z,FlyBall,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,403f33a6-ed24-4710-8ca3-bf2e180b298a,54.49309,-120.60809,10.50489,6.13724,-1.16969,-12.80618,-0.87137,4.30284,-4.55998,179.712412,2.85216,100.55717,-16.09429,3.09863,-0.2632,-0.04344,0.01459,-0.00146,5E-05,1.91115,91.39582,-23.16727,2.94132,-0.70478,0.11735,-0.00965,9E-05,2E-05,-0.07468,-22.48178,3.55942,-0.68566,0.05916,0.00919,-0.00313,0.00031,-1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
8,2025-05-16,20:33:06.53,3,1,"Vera, Eduardo",622747,Right,CHA_JAL1,"Castillo, Jesse",477399,Left,DOR_CHI,Undefined,1,Top,1,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.17562,-1.588212,-2.090097,2475.828548,225.491546,1:30,6.1727,0.97624,5.4294,-19.75745,14.3045,13.4945,3.03746,0.14246,83.70879,-5.266355,0.310437,0.420055,,,,,,,,,,,,-7.3341,7.93437,-0.8006,50,6.01836,4.21348,-132.32861,-4.3614,-13.07387,26.8273,-18.0301,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,e275c770-32be-11f0-a4b5-79bd167f82dc,89.73218,,,7.46684,,,,,,,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:33:06.53,2025-05-16T20:33:06.5369600-05:00,2025-05-17T01:33:06.5369600Z,,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,1ffb632f-db19-4d01-8ecc-e3e804778266,55.06858,-133.35222,13.41365,6.17164,-3.67345,-9.01505,-0.97088,4.71232,-6.53693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-16,20:33:35.33,3,2,"Vera, Eduardo",622747,Right,CHA_JAL1,"Castillo, Jesse",477399,Left,DOR_CHI,Undefined,1,Top,1,0,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.61346,-0.661431,-1.65121,2512.871601,222.153773,1:30,6.20105,0.80081,5.72304,-18.44714,14.46312,12.31268,4.04744,0.28849,85.08508,-4.102526,0.551239,0.412892,,,,,,,,,,,,-6.63965,7.79359,-0.67061,50,6.13431,3.30357,-133.27041,-2.15706,-12.16253,23.66731,-17.89773,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,f3a24b40-32be-11f0-a4b5-79bd167f82dc,91.28877,,,6.52839,,,,,,,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:33:35.33,2025-05-16T20:33:35.3366528-05:00,2025-05-17T01:33:35.3366528Z,,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,d7988961-afad-4b2a-a793-92897597a5fa,54.77643,-134.11597,11.83366,6.19996,-1.51763,-8.94887,-0.7964,3.7381,-6.08127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-16,20:33:57.27,3,3,"Vera, Eduardo",622747,Right,CHA_JAL1,"Castillo, Jesse",477399,Left,DOR_CHI,Undefined,1,Top,1,1,1,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.50052,3.742785,-0.514558,2948.323762,15.898881,6:30,6.02895,0.81722,4.77453,-57.88901,-8.30213,-2.77508,4.7581,0.09817,70.40387,-6.657504,-1.002118,0.506821,,,,,,,,,,,,1.22398,-4.55268,-0.7632,50,6.35274,1.11136,-110.8866,5.11901,1.53505,18.47439,-37.88382,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250516-Panamericano-1,00bd8c90-32bf-11f0-a4b5-79bd167f82dc,74.37028,,,6.09665,,,,,,,84b07ba1-edb1-423f-a1a1-ee1f596e6f66,2025-05-17,01:33:57.27,2025-05-16T20:33:57.2753920-05:00,2025-05-17T01:33:57.2753920Z,,v3,6304,575,809125,"Mendivil, Carlos",641104,Right,CHA_JAL1,6b6d78b7-8d31-42b0-bdb1-848ee7b315ee,55.72624,-111.83656,9.2372,6.03944,7.067,-18.94191,-0.81832,1.03243,0.76752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
