PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-25,20:34:19.90,1,1,"Rodriguez, Dereck",605446,Right,CHA_JAL1,"Carr, Jared",702250,Left,REI_MEX,Undefined,1,Top,0,0,0,Undefined,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,87.57807,-1.854545,-1.2384,2134.450174,209.539814,1:00,6.19261,0.90788,6.63733,-22.44399,12.40646,6.50315,2.62353,0.31594,81.47792,-6.076762,-0.054008,0.424889,94.73551,28.103559,-4.850882,3668.38745,108.9126,53.96438,-15.42706,370.54969,362.87593,-14.697698,4.805014,-3.74788,7.28465,-0.82683,50,6.05788,2.52549,-127.50501,-4.75551,-6.26552,22.41066,-19.99596,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,934450d0-223e-11f0-bc4b-5b6d16721220,88.71127,74.8946,,6.10015,,,,1.45818,2.70136,-0.29077,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:34:19.90,2025-04-25T20:34:19.9006720-05:00,2025-04-26T01:34:19.9006720Z,FlyBall,v3,6304,528,809140,"Mendivil, Carlos",641104,Right,CHA_JAL1,f17e60ef-ed39-44b4-8ea6-9323c60c816a,53.86301,-128.18219,11.20533,6.19245,-4.1513,-9.99798,-0.906,2.71481,-3.13276,148.337486,1.45963,122.09442,-22.06327,5.0124,-0.97288,0.17425,-0.02972,0.00379,-0.00022,2.7017,65.44126,-15.87631,0.29864,0.27855,-0.17458,0.05194,-0.00745,0.00041,-0.28997,-10.38316,-5.45113,1.64175,-0.36045,0.05966,-0.00749,0.00069,-3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
2,2025-04-25,20:34:57.98,2,1,"Rodriguez, Dereck",605446,Right,CHA_JAL1,"Martinez, Orlando",678636,Left,REI_MEX,Undefined,1,Top,1,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,87.85224,-2.764444,-2.392155,2122.496956,216.439281,1:15,6.25295,0.72863,6.61399,-22.01466,12.86721,8.77189,1.88238,-0.73254,81.46744,-6.905636,-0.7964,0.425081,,,,,,,,,,,,-5.2026,7.7726,-0.56932,50,6.05553,5.00985,-127.67789,-6.78402,-8.69062,23.34441,-19.19039,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,a9f72af0-223e-11f0-bc4b-5b6d16721220,88.67128,,,6.3848,,,,,,,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:34:57.98,2025-04-25T20:34:57.9834368-05:00,2025-04-26T01:34:57.9834368Z,,v3,6304,528,809140,"Mendivil, Carlos",641104,Right,CHA_JAL1,fb36e3d2-06e4-4442-8550-a9a6d33fcf27,53.88488,-128.38623,11.67221,6.25255,-6.20172,-9.5952,-0.72534,5.27355,-4.34531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-04-25,20:35:13.79,2,2,"Rodriguez, Dereck",605446,Right,CHA_JAL1,"Martinez, Orlando",678636,Left,REI_MEX,Undefined,1,Top,1,1,0,Undefined,Slider,InPlay,Undefined,FlyBall,Out,1,0,,85.67374,-2.596981,-1.670439,2259.401811,174.553621,11:45,6.16407,0.92374,6.12662,-25.82395,11.30544,-0.985,1.60885,-0.70288,80.01879,-7.373237,-1.848089,0.438561,88.27935,38.371341,9.29295,4335.555975,108.81964,77.93454,16.07016,343.72316,337.00176,5.554531,5.377254,0.13457,6.7565,-0.79551,50,5.95167,3.66984,-124.58072,-6.45121,0.21522,20.85499,-21.36671,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,b365df00-223e-11f0-bc4b-5b6d16721220,85.94566,101.2134,,5.65495,,,,1.38483,1.84916,0.75556,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:35:13.79,2025-04-25T20:35:13.7964032-05:00,2025-04-26T01:35:13.7964032Z,FlyBall,v3,6304,528,809140,"Mendivil, Carlos",641104,Right,CHA_JAL1,2425aceb-894f-4d4d-bc77-bcfcc14fbefe,54.37379,-125.31076,10.42749,6.1644,-5.70325,-10.68335,-0.92385,3.6623,0.10761,,1.38836,100.10876,-18.48521,4.42196,-0.56934,-0.02418,0.022,-0.00306,0.00014,1.84649,80.4128,-17.93183,0.86611,-0.11077,0.0038,0.00595,-0.0014,9E-05,0.75693,16.36515,-4.59225,0.89689,-0.05431,-0.02834,0.00878,-0.00101,4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
4,2025-04-25,20:35:53.81,3,1,"Rodriguez, Dereck",605446,Right,CHA_JAL1,"Reyes, Angel",622580,Right,REI_MEX,Undefined,1,Top,2,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.53694,-2.841574,-2.087283,2241.21282,202.469666,12:45,6.19658,0.76255,6.70848,-19.39131,14.72154,5.70237,1.97898,-0.67132,82.29393,-6.506862,-1.048162,0.420369,,,,,,,,,,,,-3.51012,8.76213,-0.62617,50,5.99999,4.48472,-128.73786,-6.91042,-5.97895,22.9768,-17.24899,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,cb461590-223e-11f0-bc4b-5b6d16721220,89.66519,,,6.24301,,,,,,,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:35:53.81,2025-04-25T20:35:53.8197504-05:00,2025-04-26T01:35:53.8197504Z,,v3,6304,528,809140,"Mendivil, Carlos",641104,Right,CHA_JAL1,8c16eca2-f141-4952-9710-e6f9b1bd1acc,53.7907,-129.41265,11.4884,6.1955,-6.40385,-8.6245,-0.76046,4.66032,-2.98948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-04-25,20:36:10.21,3,2,"Rodriguez, Dereck",605446,Right,CHA_JAL1,"Reyes, Angel",622580,Right,REI_MEX,Undefined,1,Top,2,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.19062,-2.583651,-1.423711,2081.594526,214.506562,1:15,6.15246,0.73899,6.44525,-25.16706,11.98544,7.55091,1.67899,0.05985,79.38616,-7.27888,-0.052982,0.438698,,,,,,,,,,,,-4.28248,7.20823,-0.64122,50,5.95768,2.80322,-123.90545,-6.31633,-6.76475,21.02122,-20.78766,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,d4effde0-223e-11f0-bc4b-5b6d16721220,85.91892,,,5.80447,,,,,,,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:36:10.21,2025-04-25T20:36:10.2172160-05:00,2025-04-26T01:36:10.2172160Z,,v3,6304,528,809140,"Mendivil, Carlos",641104,Right,CHA_JAL1,59977a08-0f36-49de-9880-11ffdc3b388e,54.05375,-124.59129,10.51061,6.15269,-5.6381,-10.39383,-0.73628,3.02392,-3.38238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-04-25,20:36:27.59,3,3,"Rodriguez, Dereck",605446,Right,CHA_JAL1,"Reyes, Angel",622580,Right,REI_MEX,Undefined,1,Top,2,1,1,Undefined,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,,87.17353,-1.789308,-1.330053,2150.46889,208.819418,1:00,6.20091,0.79987,6.74688,-21.91541,13.31745,6.77315,2.73905,0.14903,80.61657,-5.939502,-0.09407,0.427214,89.77013,58.956786,31.434954,4837.617331,85.63435,147.79601,69.04132,238.36591,101.57996,43.17016,6.230288,-3.93591,7.82595,-0.715,50,6.07473,2.70536,-126.85898,-4.54755,-6.47281,23.72343,-19.3038,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,df62db80-223e-11f0-bc4b-5b6d16721220,88.2285,154.64696,,6.55697,,,,0.61904,2.23011,-0.44728,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:36:27.59,2025-04-25T20:36:27.5963392-05:00,2025-04-26T01:36:27.5963392Z,Popup,v3,6304,528,809140,"Mendivil, Carlos",641104,Right,CHA_JAL1,f292a49a-1f30-4bb9-8c4b-a3f5b6360355,53.75233,-127.55876,11.86172,6.20048,-3.97814,-9.6519,-0.79762,2.89629,-3.2364,,0.62553,57.81557,-15.19576,3.49833,-0.29159,-0.09161,0.03291,-0.00405,0.00018,2.21698,112.99103,-27.13308,3.87976,-0.99811,0.20048,-0.02462,0.00142,-2E-05,-0.44122,35.31621,-3.04691,0.23665,0.12554,-0.05308,0.00898,-0.00071,2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
7,2025-04-25,20:38:52.89,1,1,"Garcia, Elniery",622556,Left,REI_MEX,"Hamilton, Billy",571740,Right,CHA_JAL1,Undefined,1,Bottom,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.21997,-1.653633,3.701115,1983.460448,163.79401,11:30,6.06903,-1.4498,5.99544,-20.0706,12.03383,-3.26768,2.8605,1.71234,86.22939,-5.375448,3.115396,0.407806,,,,,,,,,,,,2.46886,6.81189,1.15987,50,5.92726,-8.53227,-133.99583,-4.54553,4.59634,22.43792,-19.49212,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,35fb6fc0-223f-11f0-bc4b-5b6d16721220,92.42733,,,5.99058,,,,,,,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:38:52.89,2025-04-25T20:38:52.8962560-05:00,2025-04-26T01:38:52.8962560Z,,v3,6304,528,809140,"Perez, Carlos",656024,Right,REI_MEX,487aa6e2-10ea-4fcc-b346-b5e6e4f5a6c5,54.5048,-134.74806,11.21896,6.06869,-3.89206,-9.74606,1.44849,-8.68636,2.29817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-04-25,20:39:05.33,1,2,"Garcia, Elniery",622556,Left,REI_MEX,"Hamilton, Billy",571740,Right,CHA_JAL1,Undefined,1,Bottom,0,1,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.7741,-0.219363,1.312625,2188.300911,168.083696,11:30,6.08176,-1.35127,5.83893,-19.77781,12.10205,-2.38366,4.22968,-0.32975,86.3407,-3.89848,0.885329,0.406377,,,,,,,,,,,,1.50906,6.50575,1.24574,50,6.05208,-2.99053,-135.02056,-1.19482,2.84302,23.73049,-19.91725,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,3d4bb0a0-223f-11f0-bc4b-5b6d16721220,92.7523,,,6.4334,,,,,,,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:39:05.33,2025-04-25T20:39:05.3365248-05:00,2025-04-26T01:39:05.3365248Z,,v3,6304,528,809140,"Perez, Carlos",656024,Right,REI_MEX,63e58b2a-5cb5-4625-9c89-e16c30f26630,54.66038,-135.83717,11.86524,6.0814,-0.50943,-9.95863,1.35034,-3.08837,1.42151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-04-25,20:39:18.08,1,3,"Garcia, Elniery",622556,Left,REI_MEX,"Hamilton, Billy",571740,Right,CHA_JAL1,Undefined,1,Bottom,0,2,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.30303,0.713744,2.124142,2097.710598,149.88093,11:00,6.08565,-1.77819,5.71752,-21.56505,11.60662,-6.23351,4.95391,-0.31809,84.68852,-3.289578,1.010186,0.414529,,,,,,,,,,,,3.64386,6.0254,1.60445,50,6.13188,-4.65034,-132.75819,0.90643,6.62348,23.49172,-21.2216,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,44e27060-223f-11f0-bc4b-5b6d16721220,90.9283,,,6.61451,,,,,,,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:39:18.08,2025-04-25T20:39:18.0812800-05:00,2025-04-26T01:39:18.0812800Z,,v3,6304,528,809140,"Perez, Carlos",656024,Right,REI_MEX,0dd78095-e00b-4320-82a2-a43e305fa2e5,54.78111,-133.60153,11.74586,6.08566,1.66827,-10.6108,1.77567,-4.88812,3.31174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-04-25,20:39:35.76,1,4,"Garcia, Elniery",622556,Left,REI_MEX,"Hamilton, Billy",571740,Right,CHA_JAL1,Undefined,1,Bottom,0,3,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.86153,-1.239495,2.09573,1985.348348,158.784365,11:15,6.0695,-1.36622,5.88453,-22.3317,9.4643,-3.36036,3.05659,0.3007,86.58512,-5.368276,1.492967,0.405843,,,,,,,,,,,,2.18358,5.39063,1.19906,50,5.95637,-4.79846,-135.07895,-3.70914,4.11812,23.70129,-22.00758,CHA_JAL1,REI_MEX,Panamericano,Undefined Level,MEX,20250425-Panamericano-1,4f6e2d30-223f-11f0-bc4b-5b6d16721220,92.87454,,,6.27641,,,,,,,83dcc7fa-f617-4747-9dcf-b377a6b312b7,2025-04-26,01:39:35.76,2025-04-25T20:39:35.7638144-05:00,2025-04-26T01:39:35.7638144Z,,v3,6304,528,809140,"Perez, Carlos",656024,Right,REI_MEX,2a1d567f-cbd9-43b7-9fdd-75e01dbfa529,54.61501,-135.8863,11.85065,6.06995,-2.95949,-11.00379,1.3649,-4.93874,2.05906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
