PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-17,19:00:33.61,1,1,"Matson, Zach",670416,Left,CHA_JAL1,"Garcia, Manny",824627,Right,DOR_CHI,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.20705,-1.508985,-0.206017,2338.782403,161.992422,11:30,5.97845,-0.21754,5.59192,-22.28533,14.07363,-4.1941,2.71207,-0.75941,80.60772,-5.667883,-0.954963,0.433987,,,,,,,,,,,,2.05618,7.90201,0.23795,50,5.8347,0.64425,-128.01881,-4.11261,3.40816,26.73006,-19.07641,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,1ef19c30-337b-11f0-bd89-d7575dffed54,86.85148,,,7.59932,,,,,,,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:00:33.61,2025-05-17T19:00:33.6146432-05:00,2025-05-18T00:00:33.6146432Z,,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,c0d1008b-7e54-4383-ba51-af2f3833554f,54.90385,-129.03866,13.36503,5.97773,-3.38478,-9.53821,0.21585,0.51422,1.70408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-17,19:00:48.71,1,2,"Matson, Zach",670416,Left,CHA_JAL1,"Garcia, Manny",824627,Right,DOR_CHI,Undefined,1,Top,0,1,0,Undefined,Cutter,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.27064,-1.658612,1.190287,2403.823854,157.937404,11:15,6.02631,-0.08656,5.57058,-18.40158,17.12257,-6.47532,2.94282,0.4858,81.5214,-5.123354,0.034973,0.428976,73.59699,75.183905,168.195486,5288.660176,,,,,31.68104,,,3.62473,9.48469,-0.01156,50,5.87159,-2.40996,-129.55549,-4.34117,6.15316,27.37375,-16.07334,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,28062250-337b-11f0-bd89-d7575dffed54,87.86602,80.974,,7.74924,,,,1.82052,2.54446,0.00886,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:00:48.71,2025-05-17T19:00:48.7188480-05:00,2025-05-18T00:00:48.7188480Z,,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,10d59a54-134b-4067-91ef-c93435af54ad,54.92686,-130.59233,13.68688,6.02449,-3.73236,-8.03667,0.08414,-2.64302,3.07658,16.515826,1.82052,-27.0189,-2.70061,2.35245,-0.85667,0.25554,-0.0646,0.01172,-0.00094,2.54446,104.35315,-34.76896,5.39164,-1.02579,0.13819,0.0019,-0.0071,0.00091,0.00886,5.64678,9.19603,-4.28774,1.32792,-0.35429,0.07986,-0.01297,0.00111,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Undefined,,,
3,2025-05-17,19:01:10.38,1,3,"Matson, Zach",670416,Left,CHA_JAL1,"Garcia, Manny",824627,Right,DOR_CHI,Undefined,1,Top,0,1,1,Undefined,Cutter,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.72414,-0.933739,0.917234,2366.3729,165.15596,11:30,6.00412,-0.11231,5.61868,-20.48367,14.96938,-3.70138,3.42557,0.4353,81.95346,-4.751453,0.256219,0.428547,,,,,,,,,,,,2.09835,8.13473,0.03648,50,5.91129,-1.90463,-128.96319,-2.78015,3.57523,23.87749,-18.31382,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,34d56680-337b-11f0-bd89-d7575dffed54,87.95407,,,6.77067,,,,,,,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:01:10.38,2025-05-17T19:01:10.3861760-05:00,2025-05-18T00:01:10.3861760Z,,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,8d22f1a1-39a7-4824-a7a5-974b7e350d63,54.87902,-129.8634,11.93874,6.00309,-2.0897,-9.15691,0.11083,-2.03942,1.78761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-17,19:01:35.28,1,4,"Matson, Zach",670416,Left,CHA_JAL1,"Garcia, Manny",824627,Right,DOR_CHI,Undefined,1,Top,0,1,2,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.3483,0.202724,-0.511643,2990.83172,320.622574,4:45,5.71948,-0.29048,4.97028,-61.55826,-11.10284,10.26859,0.78112,0.08195,70.33275,-10.805619,1.307888,0.511241,,,,,,,,,,,,-5.25134,-5.1924,0.33104,50,5.68777,0.58036,-109.54291,-1.78001,-6.42889,17.98671,-38.53076,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,43d8efd0-337b-11f0-bd89-d7575dffed54,73.72738,,,5.01556,,,,,,,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:01:35.28,2025-05-17T19:01:35.2831488-05:00,2025-05-18T00:01:35.2831488Z,,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,dfcc56f9-1b1e-4107-b15e-c41248acee48,55.53313,-110.4477,8.99335,5.72856,0.15822,-19.26538,0.29371,0.90375,-3.21444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-05-17,19:01:54.17,1,5,"Matson, Zach",670416,Left,CHA_JAL1,"Garcia, Manny",824627,Right,DOR_CHI,Undefined,1,Top,0,2,2,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.01784,4.204183,-2.255549,3107.412845,316.620244,4:30,5.74846,-0.47487,4.75204,-65.9857,-12.99961,13.70918,4.247,-1.47261,68.30892,-7.608859,0.150315,0.523905,,,,,,,,,,,,-7.23882,-6.87004,0.68883,50,6.11292,3.66639,-107.23797,5.50013,-8.50891,16.90982,-40.24947,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,4efef0d0-337b-11f0-bd89-d7575dffed54,71.94523,,,5.70892,,,,,,,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:01:54.17,2025-05-17T19:01:54.1733376-05:00,2025-05-18T00:01:54.1733376Z,,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,42e26189-a46a-457b-bbd3-517343e7f4be,55.75181,-108.14114,8.45491,5.76174,7.6499,-20.12473,0.48087,4.12086,-4.25446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-17,19:02:14.37,1,6,"Matson, Zach",670416,Left,CHA_JAL1,"Garcia, Manny",824627,Right,DOR_CHI,Undefined,1,Top,0,3,2,Undefined,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,75.60235,-0.481322,-0.018952,3033.808639,329.052047,5:00,5.75244,-0.21982,5.31612,-63.94712,-14.4745,9.49071,-0.02822,0.55328,70.84047,-11.94469,1.675976,0.506237,,,,,,,,,,,,-4.8341,-6.91489,0.21425,50,5.66137,-0.31064,-109.9921,-3.07079,-5.96073,18.3181,-40.70056,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,5b1dd0c0-337b-11f0-bd89-d7575dffed54,74.45611,,,4.76188,,,,,,,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:02:14.37,2025-05-17T19:02:14.3776768-05:00,2025-05-18T00:02:14.3776768Z,,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,dddbe436-2dd0-483f-9ec4-eca63435541c,55.18857,-110.85284,9.15905,5.76072,-1.15834,-20.35028,0.22227,-0.03056,-2.98037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-17,19:02:51.57,2,1,"Matson, Zach",670416,Left,CHA_JAL1,"Pina, Leobaldo",600951,Right,DOR_CHI,Undefined,1,Top,0,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.37181,-1.474231,1.644686,2358.282144,146.910715,11:00,5.91214,-0.16148,5.49624,-23.18489,12.33142,-7.46221,2.60024,0.75548,82.6585,-5.732539,0.315046,0.428929,,,,,,,,,,,,4.1228,6.83406,0.02283,50,5.76737,-3.37126,-128.54568,-4.12677,7.06531,20.59659,-20.46235,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,7125c4e0-337b-11f0-bd89-d7575dffed54,87.87571,,,5.71331,,,,,,,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:02:51.57,2025-05-17T19:02:51.5736064-05:00,2025-05-18T00:02:51.5736064Z,,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,5325bb42-60bf-4006-87a1-00af27d5e857,55.00354,-129.3449,10.2983,5.9121,-3.33276,-10.23117,0.15896,-3.64542,3.53265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-17,19:03:10.59,2,2,"Matson, Zach",670416,Left,CHA_JAL1,"Pina, Leobaldo",600951,Right,DOR_CHI,Undefined,1,Top,0,0,1,Undefined,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,87.65915,-3.101031,1.975349,2311.071799,152.718628,11:00,5.93846,-0.06969,5.65053,-23.51722,12.56784,-5.99717,1.08188,1.27364,81.94346,-7.417493,0.903467,0.43235,,,,,,,,,,,,3.5165,7.38174,-0.09375,50,5.66016,-4.14837,-127.34407,-7.70307,5.8921,21.15245,-19.80549,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,7c9c56e0-337b-11f0-bd89-d7575dffed54,87.18047,,,5.71569,,,,,,,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:03:10.59,2025-05-17T19:03:10.5996800-05:00,2025-05-18T00:03:10.5996800Z,,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,982f75f6-3551-42b4-bebd-b68105bf68bd,54.85018,-128.14718,10.57622,5.93835,-6.95111,-9.90275,0.068,-4.37207,2.94605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-05-17,19:03:28.37,2,3,"Matson, Zach",670416,Left,CHA_JAL1,"Pina, Leobaldo",600951,Right,DOR_CHI,Undefined,1,Top,0,1,1,Undefined,Changeup,InPlay,Undefined,GroundBall,FieldersChoice,1,0,,81.88771,0.889823,0.979453,1269.21054,130.066527,10:15,5.96695,-0.30697,5.10548,-38.00045,4.05307,-3.56331,3.63883,0.31901,76.42667,-5.992533,0.348957,0.466737,87.33974,-30.166916,-50.233755,,,,,9.01693,3.76551,-35.99822,0.059333,2.01134,2.10165,0.21763,50,6.02064,-1.8913,-119.10887,0.47371,2.94923,18.43664,-29.09237,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,872cf5b0-337b-11f0-bd89-d7575dffed54,80.75728,3.83288,,5.46104,,,,3.07692,3.83288,-0.23101,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:03:28.37,2025-05-17T19:03:28.3730432-05:00,2025-05-18T00:03:28.3730432Z,GroundBall,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,da36f735-68e7-42dd-a1c8-34ae7dda18a1,55.39582,-119.94117,9.21832,5.96961,1.78705,-14.54618,0.30602,-2.02444,1.47462,,3.07453,71.09152,,,,,,,,3.83505,-64.59918,,,,,,,,-0.22814,-85.42899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
10,2025-05-17,19:04:14.75,3,1,"Matson, Zach",670416,Left,CHA_JAL1,"Castillo, Jesse",477399,Left,DOR_CHI,Undefined,1,Top,1,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,89.02747,-2.056699,2.718288,2278.230786,144.669292,10:45,5.91334,-0.14753,5.68111,-22.98482,11.81729,-7.76485,2.07782,1.74114,83.3446,-6.283741,1.331305,0.424594,,,,,,,,,,,,4.54256,6.73205,-0.07649,50,5.72526,-5.8212,-129.41356,-5.44631,7.89172,20.82375,-20.47853,CHA_JAL1,DOR_CHI,Panamericano,Independent,MEX,20250517-Panamericano-1,a2dd4710-337b-11f0-bd89-d7575dffed54,88.7728,,,5.68287,,,,,,,87c769a3-57f4-40e6-bca4-fd57b54d98f8,2025-05-18,00:04:14.75,2025-05-17T19:04:14.7589632-05:00,2025-05-18T00:04:14.7589632Z,,v3,6304,575,809128,"Mendivil, Carlos",641104,Right,CHA_JAL1,50346af0-a59b-4e25-b797-59fc0a1e6bd0,54.8194,-130.18674,10.41188,5.91336,-4.68595,-10.23927,0.14509,-6.11422,3.94586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
