PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-05-01,20:30:32.49,1,1,"Payan, Luis",674478,Right,CHA_JAL1,"Tavarez, Aneury",606477,Left,TOR_TIJ,Undefined,1,Top,0,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.63587,-3.399719,-1.679663,2122.744843,207.694517,1:00,6.35696,1.02992,5.79165,-20.47785,14.91249,7.29477,1.48293,0.07492,82.16589,-7.200939,-0.372367,0.428167,,,,,,,,,,,,-4.15788,8.77603,-0.89621,50,6.06447,3.47251,-128.657,-8.30869,-7.05287,23.68765,-17.28754,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,0a1840d0-26f5-11f0-90a4-613c1f1633e9,88.03201,,,6.46998,,,,,,,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:30:32.49,2025-05-01T20:30:32.4950528-05:00,2025-05-02T01:30:32.4950528Z,,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,f92b4510-e989-451d-a1c8-2db381e69bef,54.70773,-129.52086,11.84383,6.35598,-7.67824,-8.64377,-1.02754,3.72972,-3.52643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-05-01,20:30:47.55,1,2,"Payan, Luis",674478,Right,CHA_JAL1,"Tavarez, Aneury",606477,Left,TOR_TIJ,Undefined,1,Top,0,0,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.60128,-2.831273,-3.179397,2141.452742,216.143089,1:15,6.43143,0.83075,5.90042,-20.47292,13.9102,9.47138,2.09084,-1.33448,83.28397,-6.635039,-1.481716,0.422031,,,,,,,,,,,,-5.69796,8.11871,-0.58078,50,6.19148,6.85303,-130.09175,-7.10896,-9.9163,23.32022,-18.04483,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,130fc910-26f5-11f0-90a4-613c1f1633e9,89.31207,,,6.31731,,,,,,,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:30:47.55,2025-05-01T20:30:47.5575296-05:00,2025-05-02T01:30:47.5575296Z,,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,f8e8bff0-8263-45d2-8465-ead124c05338,54.60128,-130.91397,11.66011,6.43092,-6.47274,-9.02242,-0.82857,7.20266,-4.95815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-05-01,20:31:03.95,1,3,"Payan, Luis",674478,Right,CHA_JAL1,"Tavarez, Aneury",606477,Left,TOR_TIJ,Undefined,1,Top,0,1,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.16891,-4.16405,-2.021054,2111.926548,210.493991,1:00,6.36873,1.15279,5.83185,-20.32218,14.55162,7.99784,0.79544,-0.0601,82.98275,-7.921692,-0.586801,0.425031,,,,,,,,,,,,-4.60044,8.74544,-0.99277,50,6.01616,4.23897,-129.35048,-10.08452,-7.91427,23.08812,-17.12904,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,1cd046a0-26f5-11f0-90a4-613c1f1633e9,88.68155,,,6.18616,,,,,,,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:31:03.95,2025-05-01T20:31:03.9504896-05:00,2025-05-02T01:31:03.9504896Z,,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,342081bc-3aac-4044-bfb3-5bb7acbf1fbb,54.6683,-130.18107,11.54406,6.36786,-9.46831,-8.56452,-1.15038,4.52368,-3.95714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-05-01,20:31:23.11,1,4,"Payan, Luis",674478,Right,CHA_JAL1,"Tavarez, Aneury",606477,Left,TOR_TIJ,Undefined,1,Top,0,2,1,Undefined,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,89.87369,-3.151863,-2.05181,2096.74412,227.175501,1:30,6.48977,0.93456,5.62075,-23.58017,10.90508,10.75997,1.57859,-0.08434,83.72149,-7.478581,-0.129296,0.422657,90.64829,-17.104911,21.341594,,,,,6.56731,3.30531,16.645776,0.040369,-5.97134,6.56,-0.76677,50,6.20531,4.21909,-130.50404,-8.02293,-10.47239,23.11117,-20.6693,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,28407000-26f5-11f0-90a4-613c1f1633e9,89.17972,1.58061,,6.1522,,,,1.50803,1.58061,0.012,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:31:23.11,2025-05-01T20:31:23.1105024-05:00,2025-05-02T01:31:23.1105024Z,GroundBall,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,c1816fa5-bdeb-4dbb-b1b8-366a690b2c2d,54.87959,-131.36534,11.55558,6.48995,-7.25264,-10.33465,-0.93127,4.60937,-5.23619,,1.50704,118.5092,,,,,,,,1.58094,-39.15422,,,,,,,,0.01161,46.30395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
5,2025-05-01,20:31:55.43,2,1,"Payan, Luis",674478,Right,CHA_JAL1,"Perez, Hernan",541650,Right,TOR_TIJ,Undefined,1,Top,1,0,0,Undefined,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.92818,-0.343583,-0.182079,2465.356151,59.852865,8:00,6.51484,0.93573,5.7089,-45.73026,-1.15756,-4.08512,2.38388,0.42567,73.55367,-8.677297,-0.914502,0.480514,,,,,,,,,,,,2.04067,-0.13079,-0.91791,50,6.45744,0.51786,-114.8321,-2.18699,2.75691,18.91885,-32.35076,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,3b918180-26f5-11f0-90a4-613c1f1633e9,78.44197,,,5.37451,,,,,,,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:31:55.43,2025-05-01T20:31:55.4302976-05:00,2025-05-02T01:31:55.4302976Z,,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,410c0190-101e-4a58-b110-25680dbdad17,54.7915,-115.61882,9.45942,6.52041,-0.84173,-16.17538,-0.93706,0.40322,1.37845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2025-05-01,20:32:10.25,2,2,"Payan, Luis",674478,Right,CHA_JAL1,"Perez, Hernan",541650,Right,TOR_TIJ,Undefined,1,Top,1,0,1,Undefined,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,77.31327,-3.011732,-0.183187,3039.557018,18.858668,6:45,6.61284,0.56102,5.21512,-60.38716,-12.13631,-4.6604,-1.2539,0.0004,71.9252,-13.765088,-1.015912,0.499947,,,,,,,,,,,,2.33181,-5.04028,-0.54034,50,6.28797,0.53159,-112.13824,-7.9651,2.9473,21.67613,-38.5447,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,44613670-26f5-11f0-90a4-613c1f1633e9,75.39285,,,5.38807,,,,,,,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:32:10.25,2025-05-01T20:32:10.2543360-05:00,2025-05-02T01:32:10.2543360Z,,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,903afb14-5c46-40e2-ab6e-11e11a49091a,55.2879,-113.15576,10.83806,6.61941,-6.15573,-19.27235,-0.56205,0.39324,1.47365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-05-01,20:32:30.61,2,3,"Payan, Luis",674478,Right,CHA_JAL1,"Perez, Hernan",541650,Right,TOR_TIJ,Undefined,1,Top,1,1,1,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.47046,-1.19316,-2.158547,1951.663884,230.562547,1:45,6.45778,0.92812,5.78709,-24.13171,9.30375,10.34398,3.33587,-0.21891,84.82077,-5.632608,-0.305875,0.416174,,,,,,,,,,,,-5.73189,5.26359,-0.75657,50,6.34467,4.52701,-131.67014,-3.59265,-10.33194,20.93745,-22.68624,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,506402e0-26f5-11f0-90a4-613c1f1633e9,90.56895,,,5.64969,,,,,,,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:32:30.61,2025-05-01T20:32:30.6117632-05:00,2025-05-02T01:32:30.6117632Z,,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,e36f1238-2f6d-4696-9460-08d389d4d74f,54.71355,-132.41754,10.46873,6.45846,-2.78282,-11.34312,-0.92475,4.89583,-5.16597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-05-01,20:32:48.14,2,4,"Payan, Luis",674478,Right,CHA_JAL1,"Perez, Hernan",541650,Right,TOR_TIJ,Undefined,1,Top,1,1,2,Undefined,Changeup,InPlay,Undefined,GroundBall,Double,0,0,,80.18235,-2.327841,-1.577445,1575.086406,254.84481,2:30,6.64251,0.6213,5.65342,-38.98817,4.0537,10.93819,1.22048,0.06127,75.3742,-9.399083,0.381964,0.47219,88.37811,-3.686627,-46.796768,,,,,23.1193,18.54469,-41.753218,0.163569,-5.99646,2.85945,-0.49506,50,6.41979,2.81069,-116.61511,-6.01652,-8.4221,17.82902,-28.15791,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,5af516e0-26f5-11f0-90a4-613c1f1633e9,79.82471,1.36426,,4.80815,,,,2.75246,1.36426,0.03817,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:32:48.14,2025-05-01T20:32:48.1493504-05:00,2025-05-02T01:32:48.1493504Z,GroundBall,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,fb606168-0913-4bb3-b956-11ee5340d277,54.8487,-117.35408,8.91451,6.64497,-4.84945,-14.07896,-0.61879,3.15976,-4.21105,180,2.75079,88.61682,,,,,,,,1.36441,-8.34052,,,,,,,,0.03995,-94.35666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
9,2025-05-01,20:33:47.42,3,1,"Payan, Luis",674478,Right,CHA_JAL1,"Rutherford, Blake",666164,Left,TOR_TIJ,Undefined,1,Top,1,0,0,Undefined,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.15007,-2.244214,-1.096499,1872.038453,228.87251,1:45,6.40393,1.05563,5.80303,-23.90883,10.40284,11.01418,2.32292,0.95359,83.99323,-6.629505,0.878958,0.421592,,,,,,,,,,,,-5.88843,6.02555,-0.97243,50,6.205,2.03774,-129.79697,-5.90994,-10.34427,19.58202,-21.58894,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,7e468840-26f5-11f0-90a4-613c1f1633e9,89.40498,,,5.15684,,,,,,,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:33:47.42,2025-05-01T20:33:47.4238464-05:00,2025-05-02T01:33:47.4238464Z,,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,539b5cb7-6bd9-49e5-9466-6af769654dd1,54.69854,-130.5039,9.79101,6.40428,-5.13056,-10.79447,-1.05273,2.41117,-5.17213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-05-01,20:34:12.05,3,2,"Payan, Luis",674478,Right,CHA_JAL1,"Rutherford, Blake",666164,Left,TOR_TIJ,Undefined,1,Top,1,0,1,Undefined,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.76022,-0.920088,-1.931755,2043.245524,201.263137,12:45,6.41041,0.94485,5.46709,-18.19792,16.27969,6.00099,4.03227,-0.36364,83.75029,-4.296021,-0.863952,0.42261,,,,,,,,,,,,-3.43705,8.69382,-0.77911,50,6.31698,4.13977,-130.55197,-2.71661,-6.07341,21.33261,-16.81166,CHA_JAL1,TOR_TIJ,Panamericano,Undefined Level,MEX,20250501-Panamericano-1,8cd68f40-26f5-11f0-90a4-613c1f1633e9,89.18956,,,6.00993,,,,,,,8294b4ca-609d-42fa-bf79-5d076bdb0ee9,2025-05-02,01:34:12.05,2025-05-01T20:34:12.0578048-05:00,2025-05-02T01:34:12.0578048Z,,v3,6304,5010,809133,"Sands, Donny",664848,Right,CHA_JAL1,3f8b8f0d-5957-4305-b427-7fe653d5fa1d,55.03224,-131.37168,10.66631,6.40896,-2.07062,-8.40583,-0.94267,4.37315,-3.0367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
