PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-04-23,20:32:55.64,1,1,"Leyva, Elian",673140,Right,CHA_JAL1,"Stowers, Josh",663618,Right,VAQ_LAG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.47828,-1.527476,-2.604996,1899.730692,202.65192,12:45,5.90997,1.38781,6.42209,-19.61103,14.07394,5.49914,2.86987,-0.55012,83.15048,-5.220143,-1.609281,0.417724,,,,,,,,,,,,-3.47504,8.00552,-1.20436,50,5.79177,5.70878,-130.13781,-4.04015,-6.06065,22.96309,-18.21196,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,0c79d4a0-20ac-11f0-88a4-ab46bc1b8874,90.23286,,,6.3278,,,,,,,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:32:55.64,2025-04-23T20:32:55.6434944-05:00,2025-04-24T01:32:55.6434944Z,,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,7eeda967-fc43-475c-8b23-62c91d2cc9a8,54.07699,-130.85523,11.48155,5.9091,-3.47116,-9.10598,-1.38568,5.89813,-3.03032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-04-23,20:33:09.11,1,2,"Leyva, Elian",673140,Right,CHA_JAL1,"Stowers, Josh",663618,Right,VAQ_LAG,Undefined,1,Top,0,0,1,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.83273,-0.133796,-2.875973,1941.867013,206.510052,1:00,5.91801,1.30309,6.48033,-21.56907,11.73339,5.42114,3.99758,-0.88807,83.46381,-4.188965,-1.893965,0.415345,,,,,,,,,,,,-3.48886,6.46307,-1.10307,50,5.89881,6.35627,-130.69017,-0.94294,-6.14331,22.8674,-20.79361,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,1465b940-20ac-11f0-88a4-ab46bc1b8874,90.74961,,,6.36892,,,,,,,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:33:09.11,2025-04-23T20:33:09.1167744-05:00,2025-04-24T01:33:09.1167744Z,,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,2145f7b7-46be-45c2-a7fa-ab5c2c87a14d,54.01873,-131.39146,11.4337,5.91795,-0.30524,-10.3968,-1.30089,6.54468,-3.07166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
3,2025-04-23,20:33:23.27,1,3,"Leyva, Elian",673140,Right,CHA_JAL1,"Stowers, Josh",663618,Right,VAQ_LAG,Undefined,1,Top,0,1,1,Undefined,Changeup,InPlay,Undefined,FlyBall,Double,0,0,,83.05267,-0.159256,-2.696713,1325.603684,248.525075,2:15,5.78446,1.4925,5.99532,-36.10636,3.86154,6.94894,2.62786,-0.4292,76.90769,-6.815952,-1.447726,0.455016,91.89786,23.700328,8.33596,3305.14218,108.01563,42.04588,20.79929,357.4572,354.97467,15.631154,4.106493,-4.27154,2.35134,-1.28397,50,5.75177,5.42456,-120.7178,-1.49455,-6.36575,21.31745,-28.66988,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,1cf1ae70-20ac-11f0-88a4-ab46bc1b8874,82.83755,54.079,,6.14497,,,,1.14466,2.61097,0.43895,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:33:23.27,2025-04-23T20:33:23.2779776-05:00,2025-04-24T01:33:23.2779776Z,LineDrive,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,2761e437-c633-404b-8cf5-d55c982c1c6a,54.50473,-121.51068,10.65872,5.78753,-0.4282,-14.33494,-1.49014,5.66133,-3.18288,213.757069,1.14421,122.12555,-18.43357,4.23036,-1.02208,0.27694,-0.06634,0.00993,-0.00063,2.61184,54.15177,-15.02371,0.19392,0.32805,-0.20597,0.06543,-0.01027,0.00063,0.43884,17.89563,3.35672,-1.0428,0.24773,-0.04323,0.00513,-0.00041,2E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
4,2025-04-23,20:34:24.16,2,1,"Leyva, Elian",673140,Right,CHA_JAL1,"Gregorius, Didi",544369,Left,VAQ_LAG,Undefined,1,Top,0,0,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.78111,-3.048593,-2.585029,1981.94774,205.102836,12:45,5.86873,1.59056,6.60174,-19.75749,14.34646,6.28185,1.42405,-0.25564,82.52338,-6.770126,-1.443181,0.420314,,,,,,,,,,,,-3.92347,8.58347,-1.41672,50,5.65207,5.5922,-129.00749,-7.42214,-6.71102,23.0767,-17.49226,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,413f5a20-20ac-11f0-88a4-ab46bc1b8874,89.67688,,,6.25773,,,,,,,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:34:24.16,2025-04-23T20:34:24.1617408-05:00,2025-04-24T01:34:24.1617408Z,,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,2391261a-9056-4317-b8f5-a822b23b505e,53.89757,-129.70281,11.53835,5.86777,-6.89508,-8.74613,-1.58827,5.79441,-3.35551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
5,2025-04-23,20:35:06.07,2,2,"Leyva, Elian",673140,Right,CHA_JAL1,"Gregorius, Didi",544369,Left,VAQ_LAG,Undefined,1,Top,0,1,0,Undefined,Changeup,InPlay,Undefined,FlyBall,HomeRun,0,2,,86.87431,-0.697034,-2.487932,1815.144274,222.476711,1:30,5.90906,1.50905,6.92666,-26.30655,8.62623,7.08193,3.08163,-0.16724,81.00829,-5.648352,-1.192533,0.425391,103.32433,23.066502,25.714498,1956.472354,97.51785,41.97569,50.8933,412.69952,380.36802,32.191709,4.202738,-4.37024,5.03992,-1.35585,50,5.85601,5.26175,-126.53599,-2.25038,-7.21665,21.34051,-23.85152,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,5a359490-20ac-11f0-88a4-ab46bc1b8874,88.60663,58.75058,,5.86602,,,,1.75492,3.12904,0.16369,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:35:06.07,2025-04-23T20:35:06.0793344-05:00,2025-04-24T01:35:06.0793344Z,FlyBall,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,2a210f66-5b86-407a-b5c5-b41924e5d0dc,53.5743,-127.13737,10.67026,5.90996,-1.57823,-11.92576,-1.50699,5.46512,-3.60833,224.627275,1.75583,125.60092,-20.3398,4.74762,-0.98247,0.17842,-0.03579,0.00594,-0.00042,3.12893,59.37114,-17.26669,0.7114,0.13455,-0.12535,0.04675,-0.00802,0.00052,0.16402,60.48639,-1.46213,-0.81026,0.39228,-0.10086,0.01438,-0.00063,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
6,2025-04-23,20:35:54.14,3,1,"Leyva, Elian",673140,Right,CHA_JAL1,"Villar, Jonathan",542340,Left,VAQ_LAG,Undefined,1,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.49508,-0.910263,-1.397612,1573.487622,229.053245,1:45,5.84031,1.45391,5.8697,-29.27958,9.30693,9.52331,2.55452,0.94908,78.52518,-6.316706,0.312005,0.447084,,,,,,,,,,,,-5.2124,5.31626,-1.34636,50,5.74946,2.62385,-122.90729,-2.90486,-8.09334,20.9215,-23.91948,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,76de76c0-20ac-11f0-88a4-ab46bc1b8874,84.30727,,,5.9699,,,,,,,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:35:54.14,2025-04-23T20:35:54.1483008-05:00,2025-04-24T01:35:54.1483008Z,,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,895f41e2-5aa9-4214-9a49-f829172fa36d,54.62957,-123.69284,10.46075,5.84167,-2.00675,-11.95974,-1.45059,2.92773,-4.04667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-04-23,20:36:07.35,3,2,"Leyva, Elian",673140,Right,CHA_JAL1,"Villar, Jonathan",542340,Left,VAQ_LAG,Undefined,1,Top,0,1,0,Undefined,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,83.45281,-1.356144,-2.15661,1547.058,240.921155,2:00,5.74962,1.5004,6.09913,-32.0114,7.26721,11.13717,1.82666,0.43302,77.61899,-7.270424,-0.148643,0.451076,98.90488,11.211109,7.760544,1229.897977,109.1843,14.07928,13.36693,222.19905,222.19905,6.679955,1.915962,-6.31366,4.40217,-1.34043,50,5.62811,4.15931,-121.37467,-3.8725,-9.54706,20.71597,-25.51743,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,7eb85a00-20ac-11f0-88a4-ab46bc1b8874,83.56126,14.11288,,5.83382,,,,1.41708,1.84169,-0.49263,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:36:07.35,2025-04-23T20:36:07.3567232-05:00,2025-04-24T01:36:07.3567232Z,LineDrive,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,afaa0d68-13d3-4c68-88c6-b40bae345493,54.40137,-122.12358,10.35799,5.75143,-2.95001,-12.75871,-1.49703,4.50444,-4.77353,151.675399,1.41708,140.98888,-18.99231,3.79761,-0.81624,0.17145,-0.03421,0.00519,-0.0004,1.84169,28.20327,-17.36411,1.56923,-0.34129,0.07581,-0.01434,0.00223,-0.00018,-0.49263,19.21417,-3.94867,0.80754,-0.17348,0.03686,-0.0073,0.00111,-9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
8,2025-04-23,20:36:48.28,4,1,"Leyva, Elian",673140,Right,CHA_JAL1,"Schoop, Jonathan",570731,Right,VAQ_LAG,Undefined,1,Top,0,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.04368,-2.758939,-1.203346,2108.342546,217.835168,1:15,5.94705,1.27791,6.26722,-23.58371,10.68918,7.57914,1.43572,0.79995,82.86485,-7.144106,0.168057,0.421354,,,,,,,,,,,,-4.23693,6.51197,-1.19249,50,5.73106,2.42508,-129.47571,-6.97626,-7.30039,23.22651,-20.95372,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,97278a20-20ac-11f0-88a4-ab46bc1b8874,89.45559,,,6.17883,,,,,,,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:36:48.28,2025-04-23T20:36:48.2828288-05:00,2025-04-24T01:36:48.2828288Z,,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,06bce6fb-7be7-4623-9a93-5543a08a02b1,54.23238,-130.23274,11.61325,5.94731,-6.29331,-10.47686,-1.27541,2.66303,-3.6502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-04-23,20:37:22.18,4,2,"Leyva, Elian",673140,Right,CHA_JAL1,"Schoop, Jonathan",570731,Right,VAQ_LAG,Undefined,1,Top,0,1,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.84164,-1.431512,-3.100397,1555.081459,254.079075,2:30,5.92449,1.3915,6.0457,-35.44384,4.62559,12.29024,1.64335,-0.4574,76.98295,-7.954603,-0.888119,0.455594,,,,,,,,,,,,-7.11189,3.08063,-1.15655,50,5.79361,6.05895,-120.36494,-4.13847,-10.55883,20.73105,-27.60031,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,ab5ae550-20ac-11f0-88a4-ab46bc1b8874,82.73253,,,5.8587,,,,,,,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:37:22.18,2025-04-23T20:37:22.1827584-05:00,2025-04-24T01:37:22.1827584Z,,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,a27b1d6a-d6c4-4c3d-88d1-0d7939af4fa2,54.45446,-121.12973,10.36553,5.9275,-3.12028,-13.80015,-1.38725,6.44847,-5.27942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2025-04-23,20:37:44.22,4,3,"Leyva, Elian",673140,Right,CHA_JAL1,"Schoop, Jonathan",570731,Right,VAQ_LAG,Undefined,1,Top,0,2,0,Undefined,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.85517,-3.045207,-2.852578,1975.832936,199.352093,12:45,5.89258,1.22707,6.41446,-19.09662,13.7869,4.51784,1.49548,-1.02111,84.25345,-6.633134,-2.034725,0.412725,,,,,,,,,,,,-3.04689,8.24028,-1.02513,50,5.6657,6.39557,-131.92604,-7.58603,-5.43995,24.63261,-17.4619,CHA_JAL1,VAQ_LAG,Panamericano,Independent,MEX,20250423-Panamericano-1,b8825ba0-20ac-11f0-88a4-ab46bc1b8874,91.32582,,,6.60173,,,,,,,4359ced4-d044-4aba-96af-2cf98342613d,2025-04-24,01:37:44.22,2025-04-23T20:37:44.2248192-05:00,2025-04-24T01:37:44.2248192Z,,v3,6304,447,809137,"Mendivil, Carlos",641104,Right,CHA_JAL1,7d8ef438-f61c-4fa3-b21c-fd1200ab6fae,54.08412,-132.68642,12.3163,5.89155,-7.047,-8.73095,-1.22515,6.56349,-2.71997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
